Order_ID,Customer_Name,Category,Sub_Category,City,Order_Date,Region,Sales,Discount,Profit,State,Month,Order_Year
OD806,Akash,6,16,2,2015-01-11,4,1843,0.12,313.31,0,January,2015
OD807,Ganesh,3,0,21,2015-01-11,4,1176,0.34,529.2,0,January,2015
OD808,Peer,0,1,5,2016-03-02,0,662,0.18,165.5,0,March,2016
OD809,Komal,2,10,16,2016-03-02,0,1501,0.22,345.23,0,March,2016
OD825,Mathew,6,5,15,2015-09-05,4,506,0.18,86.02,0,September,2015
OD826,Vinne,6,6,23,2015-09-05,4,1291,0.24,477.67,0,September,2015
OD837,Ravi,6,16,11,2015-08-09,0,506,0.21,65.78,0,August,2015
OD838,Sudeep,0,2,14,2018-04-11,3,866,0.16,147.22,0,April,2018
OD839,Yadav,2,9,10,2017-07-03,0,982,0.34,235.68,0,July,2017
OD843,Ravi,2,4,14,2017-07-11,4,680,0.35,108.8,0,July,2017
OD844,Akash,3,20,9,2017-07-11,4,2386,0.29,858.96,0,July,2017
OD845,Ravi,1,21,15,2017-07-11,4,2280,0.27,615.6,0,July,2017
OD846,Suresh,1,13,9,2017-07-11,4,2008,0.24,742.96,0,July,2017
OD849,Adavan,5,14,16,2018-01-01,1,1353,0.14,419.43,0,January,2018
OD850,Veena,4,12,0,2015-07-02,1,740,0.29,155.4,0,July,2015
OD856,Surya,6,16,13,2015-03-08,1,2040,0.23,510.0,0,March,2015
OD857,Harish,3,18,8,2015-03-08,1,1742,0.13,487.76,0,March,2015
OD858,Veronica,3,7,0,2015-03-08,1,1559,0.31,420.93,0,March,2015
OD859,Amrish,0,1,11,2018-10-04,1,1141,0.34,148.33,0,October,2018
OD860,Anu,2,15,20,2018-10-04,1,2060,0.22,679.8,0,October,2018
OD861,Hafiz,3,0,22,2015-09-06,4,1426,0.18,570.4,0,September,2015
OD862,Ramesh,0,2,7,2015-09-06,4,1263,0.13,88.41,0,September,2015
OD863,Shree,3,7,4,2017-05-01,3,1880,0.22,714.4,0,May,2017
OD864,Jackson,2,15,19,2017-05-01,3,899,0.35,224.75,0,May,2017
OD865,Yusuf,3,0,15,2017-05-01,3,1417,0.29,524.29,0,May,2017
OD866,Adavan,2,4,6,2015-10-01,3,1066,0.27,191.88,0,October,2015
OD867,Arutra,2,10,18,2015-10-01,3,1330,0.31,119.7,0,October,2015
OD869,Komal,1,13,20,2015-06-04,1,627,0.18,250.8,0,June,2015
OD870,Arvind,3,18,7,2017-03-09,1,1598,0.13,719.1,0,March,2017
OD871,Haseena,0,2,3,2017-03-09,1,1852,0.25,796.36,0,March,2017
OD873,Arutra,2,10,16,2015-10-12,1,1504,0.33,135.36,0,October,2015
OD874,Sudeep,4,19,22,2015-10-12,1,1795,0.26,448.75,0,October,2015
OD882,Ridhesh,4,19,4,2016-09-10,3,882,0.22,97.02,0,September,2016
OD889,Willams,1,13,20,2015-09-12,4,1762,0.19,123.34,0,September,2015
OD895,Malik,5,14,20,2017-10-11,4,1778,0.34,266.7,0,October,2017
OD896,Rumaiza,3,0,5,2017-10-11,4,783,0.19,195.75,0,October,2017
OD897,Jonas,3,7,10,2017-03-10,0,2263,0.3,429.97,0,March,2017
OD898,Arutra,4,17,18,2015-09-09,0,1752,0.33,350.4,0,September,2015
OD900,Haseena,1,21,9,2017-10-04,1,1966,0.34,393.2,0,October,2017
OD901,Sheeba,6,5,13,2018-11-11,0,745,0.26,37.25,0,November,2018
OD902,Yusuf,2,10,12,2018-11-11,0,1233,0.32,480.87,0,November,2018
OD904,James,5,8,4,2017-08-04,4,2336,0.31,116.8,0,August,2017
OD905,Amrish,1,13,2,2017-08-04,4,1441,0.18,634.04,0,August,2017
OD906,Ganesh,6,16,6,2017-08-04,4,951,0.26,85.59,0,August,2017
OD910,Amy,3,7,14,2018-02-09,0,2372,0.13,853.92,0,February,2018
OD911,Roshan,4,19,13,2018-02-09,0,1579,0.25,442.12,0,February,2018
OD912,Malik,3,7,6,2018-02-09,0,1734,0.2,329.46,0,February,2018
OD919,Suresh,6,5,21,2017-05-03,0,1249,0.23,462.13,0,May,2017
OD920,Hussain,0,3,5,2017-05-03,0,1410,0.31,70.5,0,May,2017
OD921,Hussain,2,10,2,2015-05-12,3,845,0.15,354.9,0,May,2015
OD922,Willams,2,4,20,2016-11-04,1,558,0.35,189.72,0,November,2016
OD923,Surya,3,18,12,2016-11-04,1,1783,0.25,374.43,0,November,2016
OD924,Veronica,6,16,0,2016-11-04,1,2232,0.17,491.04,0,November,2016
OD928,Sharon,6,16,7,2016-05-10,3,938,0.13,300.16,0,May,2016
OD929,James,0,1,1,2016-05-10,3,2127,0.19,425.4,0,May,2016
OD933,Veronica,4,12,4,2018-02-09,1,712,0.19,306.16,0,February,2018
OD938,Haseena,0,3,9,2018-05-11,4,1972,0.24,138.04,0,May,2018
OD953,Ridhesh,6,5,18,2018-03-04,1,1102,0.3,495.9,0,March,2018
OD963,Verma,0,2,16,2017-01-09,4,2319,0.1,417.42,0,January,2017
OD965,Roshan,6,16,23,2018-09-04,1,1792,0.28,197.12,0,September,2018
OD966,Yusuf,0,3,1,2018-09-04,1,2432,0.29,753.92,0,September,2018
OD967,Esther,5,8,3,2018-09-04,1,2049,0.19,778.62,0,September,2018
OD968,Sabeela,0,2,5,2018-09-04,1,2229,0.1,267.48,0,September,2018
OD969,Rumaiza,0,3,15,2018-09-04,1,1120,0.27,459.2,0,September,2018
OD970,Krithika,2,15,22,2018-09-04,1,1481,0.11,88.86,0,September,2018
OD975,Ram,3,18,14,2018-05-10,1,617,0.3,197.44,0,May,2018
OD976,Mathew,0,3,1,2018-05-10,1,1090,0.21,250.7,0,May,2018
OD977,Hafiz,4,12,9,2018-09-07,4,1205,0.3,494.05,0,September,2018
OD978,Verma,2,10,14,2018-07-01,0,758,0.14,303.2,0,July,2018
OD980,Veena,0,2,22,2016-09-12,0,829,0.16,49.74,0,September,2016
OD981,Sharon,6,5,22,2017-03-10,1,618,0.12,148.32,0,March,2017
OD982,Ram,3,7,4,2015-11-11,4,911,0.24,91.1,0,November,2015
OD983,Haseena,5,8,5,2015-11-11,4,1722,0.21,154.98,0,November,2015
OD984,Ram,1,21,1,2015-11-11,4,1660,0.33,315.4,0,November,2015
OD988,Peer,2,10,2,2016-10-03,0,1868,0.19,317.56,0,October,2016
OD992,Aditi,3,20,16,2017-09-09,1,1612,0.3,386.88,0,September,2017
OD1001,Sudeep,6,6,8,2017-10-11,0,2361,0.1,118.05,0,October,2017
OD1003,Malik,0,3,9,2016-07-08,0,817,0.12,98.04,0,July,2016
OD1004,Yusuf,6,5,2,2017-01-10,0,2139,0.17,962.55,0,January,2017
OD1007,Amy,5,22,13,2015-12-05,0,905,0.19,108.6,0,December,2015
OD1008,Harish,4,12,11,2015-01-12,0,1541,0.23,600.99,0,January,2015
OD1009,James,6,6,6,2018-03-08,0,2343,0.34,515.46,0,March,2018
OD1012,Vidya,6,5,11,2015-05-05,0,1756,0.18,684.84,0,May,2015
OD1028,Kumar,1,13,6,2017-10-10,0,1539,0.1,184.68,0,October,2017
OD1029,Veronica,6,16,6,2015-03-06,0,2491,0.3,323.83,0,March,2015
OD1032,Haseena,2,4,15,2018-03-07,1,1398,0.3,489.3,0,March,2018
OD1033,Rumaiza,6,5,13,2015-02-09,1,1379,0.33,441.28,0,February,2015
OD1034,Malik,5,22,23,2015-01-12,1,2222,0.33,688.82,0,January,2015
OD1035,Sabeela,3,0,4,2018-05-12,1,1540,0.21,569.8,0,May,2018
OD1036,Peer,1,13,1,2016-09-08,1,2273,0.31,909.2,0,September,2016
OD1037,Anu,4,11,5,2015-01-12,1,1655,0.2,264.8,0,January,2015
OD1038,Ravi,6,6,11,2017-04-12,1,604,0.33,126.84,0,April,2017
OD1039,Amrish,2,15,7,2016-09-08,1,1123,0.23,505.35,0,September,2016
OD1041,Muneer,4,19,5,2017-09-03,1,1274,0.23,445.9,0,September,2017
OD1042,Hussain,2,4,11,2015-10-09,1,1414,0.12,622.16,0,October,2015
OD1046,Jonas,4,12,5,2015-08-07,1,1998,0.16,119.88,0,August,2015
OD1050,Jackson,6,6,21,2015-04-10,1,842,0.11,370.48,0,April,2015
OD1054,Yusuf,5,14,12,2018-11-02,1,1678,0.32,755.1,0,November,2018
OD1055,Ridhesh,2,9,18,2017-03-05,1,1862,0.16,819.28,0,March,2017
OD1056,Willams,1,13,14,2018-10-12,1,1015,0.22,294.35,0,October,2018
OD1060,Sudha,0,1,19,2018-01-12,1,1436,0.33,516.96,0,January,2018
OD1061,Willams,4,17,14,2018-10-12,1,2464,0.35,837.76,0,October,2018
OD1062,Amrish,0,3,23,2016-11-07,1,1268,0.16,63.4,0,November,2016
OD1064,Jonas,4,17,15,2016-11-07,1,1482,0.16,548.34,0,November,2016
OD1073,Willams,0,3,21,2016-11-07,1,967,0.29,251.42,0,November,2016
OD1075,Sudha,1,13,2,2016-09-08,1,1596,0.16,526.68,0,September,2016
OD1076,Sheeba,5,14,0,2018-07-07,1,722,0.31,259.92,0,July,2018
OD1079,Vinne,4,12,7,2018-02-12,3,2097,0.26,880.74,0,February,2018
OD1080,Shah,0,1,13,2015-07-04,3,589,0.25,170.81,0,July,2015
OD1081,Adavan,0,3,1,2017-05-11,3,1069,0.2,288.63,0,May,2017
OD1082,Ridhesh,1,21,19,2018-06-02,3,1216,0.2,231.04,0,June,2018
OD1083,Yadav,3,0,17,2017-05-12,3,859,0.34,180.39,0,May,2017
OD1087,Sudeep,6,6,5,2017-08-04,3,1364,0.22,95.48,0,August,2017
OD1088,Vince,1,21,11,2017-05-11,3,1032,0.26,206.4,0,May,2017
OD1090,Roshan,0,3,1,2017-09-12,3,924,0.35,120.12,0,September,2017
OD1093,Roshan,5,8,18,2015-05-09,3,2151,0.34,795.87,0,May,2015
OD1095,Jackson,6,5,14,2018-01-05,3,951,0.3,95.1,0,January,2018
OD1096,Ridhesh,3,20,22,2018-10-12,3,745,0.15,149.0,0,October,2018
OD1098,Akash,1,21,13,2018-11-11,3,1757,0.32,597.38,0,November,2018
OD1099,Yusuf,2,4,15,2017-01-05,3,2191,0.21,810.67,0,January,2017
OD1103,Surya,4,17,6,2018-08-12,4,1108,0.25,409.96,0,August,2018
OD1104,Sudeep,1,13,20,2018-12-09,4,1637,0.33,343.77,0,December,2018
OD1106,Surya,4,19,22,2018-07-09,4,566,0.31,249.04,0,July,2018
OD1111,Malik,6,6,19,2018-12-08,4,1066,0.3,234.52,0,December,2018
OD1115,Amrish,2,9,7,2018-07-09,4,1702,0.34,238.28,0,July,2018
OD1116,Vinne,2,4,9,2017-04-07,4,2439,0.3,1097.55,0,April,2017
OD1117,Krithika,2,10,18,2017-03-12,4,1226,0.28,294.24,0,March,2017
OD1119,Peer,5,22,4,2017-04-11,4,1137,0.32,238.77,0,April,2017
OD1122,Vinne,0,1,10,2017-04-07,4,1088,0.27,108.8,0,April,2017
OD1124,Ganesh,6,6,2,2015-07-03,4,610,0.21,54.9,0,July,2015
OD1125,Mathew,6,5,9,2016-02-10,4,2440,0.12,244.0,0,February,2016
OD1128,Suresh,4,11,6,2017-03-11,4,1389,0.28,555.6,0,March,2017
OD1129,Ram,2,10,19,2015-11-10,4,1285,0.17,385.5,0,November,2015
OD1134,Peer,5,22,12,2017-12-04,4,840,0.21,67.2,0,December,2017
OD1137,Komal,4,11,11,2017-05-05,4,617,0.18,252.97,0,May,2017
OD1139,Veronica,4,11,2,2017-01-10,4,732,0.34,175.68,0,January,2017
OD1140,Hussain,4,17,0,2018-01-10,4,1231,0.11,110.79,0,January,2018
OD1146,Aditi,1,13,10,2018-05-05,4,2300,0.12,805.0,0,May,2018
OD1153,Vinne,2,9,21,2017-10-12,0,2126,0.24,106.3,0,October,2017
OD1154,Rumaiza,0,2,18,2018-07-09,0,1154,0.24,80.78,0,July,2018
OD1155,Peer,0,3,13,2018-01-09,0,665,0.26,252.7,0,January,2018
OD1157,Akash,6,5,3,2018-11-12,0,2253,0.14,292.89,0,November,2018
OD1161,Veena,4,17,2,2018-11-12,0,1405,0.29,266.95,0,November,2018
OD1165,Vidya,4,11,22,2016-01-12,0,1621,0.33,713.24,0,January,2016
OD1171,Rumaiza,1,13,7,2015-04-05,1,1055,0.3,94.95,0,April,2015
OD1173,Aditi,3,18,5,2017-04-06,1,683,0.1,293.69,0,April,2017
OD1176,Ravi,0,3,15,2016-05-03,1,1743,0.25,610.05,0,May,2016
OD1177,Shah,1,13,4,2017-04-06,1,855,0.23,111.15,0,April,2017
OD1180,Muneer,5,8,12,2016-06-12,1,1238,0.31,321.88,0,June,2016
OD1182,Arvind,2,10,9,2018-12-10,1,1919,0.12,594.89,0,December,2018
OD1183,Krithika,4,17,13,2016-07-09,1,2008,0.25,301.2,0,July,2016
OD1187,Muneer,2,10,13,2015-05-11,3,2131,0.19,277.03,0,May,2015
OD1188,Roshan,0,3,20,2018-06-07,3,1941,0.34,718.17,0,June,2018
OD1196,Sudeep,5,14,18,2017-04-09,4,2264,0.28,226.4,0,April,2017
OD1199,Peer,3,0,7,2018-11-09,4,560,0.24,50.4,0,November,2018
OD1202,Sharon,4,11,23,2016-08-08,4,2338,0.32,116.9,0,August,2016
OD1203,Anu,6,5,19,2017-08-09,4,505,0.14,45.45,0,August,2017
OD1204,Willams,2,10,9,2018-11-09,4,775,0.1,341.0,0,November,2018
OD1209,Yusuf,0,1,16,2017-11-12,4,1088,0.2,446.08,0,November,2017
OD1211,Suresh,3,0,8,2017-11-12,4,1120,0.13,56.0,0,November,2017
OD1212,Willams,3,20,10,2015-11-02,0,1209,0.14,60.45,0,November,2015
OD1216,Harish,2,10,17,2015-11-02,0,2333,0.22,839.88,0,November,2015
OD1217,Surya,6,5,6,2015-07-09,0,2374,0.21,997.08,0,July,2015
OD1218,Mathew,2,10,8,2015-07-09,0,601,0.25,30.05,0,July,2015
OD1224,Roshan,5,8,21,2017-01-12,0,1973,0.3,848.39,0,January,2017
OD1226,Arvind,6,5,8,2015-03-10,0,2187,0.22,131.22,0,March,2015
OD1227,Yadav,2,15,2,2018-09-10,0,842,0.29,303.12,0,September,2018
OD1229,Arutra,2,15,11,2017-01-12,0,2194,0.29,153.58,0,January,2017
OD1231,Esther,5,14,4,2018-02-01,0,1846,0.33,406.12,0,February,2018
OD1233,Esther,6,16,12,2017-10-09,0,781,0.1,62.48,0,October,2017
OD1235,Ganesh,0,3,5,2016-12-07,0,1753,0.35,385.66,0,December,2016
OD1237,Harish,3,7,20,2016-03-01,0,1951,0.32,370.69,0,March,2016
OD1238,Esther,6,6,14,2015-07-06,0,1857,0.27,501.39,0,July,2015
OD1239,Akash,2,9,19,2018-08-09,0,1211,0.35,72.66,0,August,2018
OD1240,James,0,1,19,2016-12-07,0,1840,0.26,257.6,0,December,2016
OD1241,Sundar,2,10,11,2016-05-03,0,1401,0.32,280.2,0,May,2016
OD1246,Hussain,6,16,22,2018-12-06,0,598,0.21,47.84,0,December,2018
OD1247,Ganesh,4,11,6,2015-06-12,0,1074,0.17,193.32,0,June,2015
OD1248,Komal,2,10,8,2018-02-12,0,2038,0.21,203.8,0,February,2018
OD1249,Amy,2,15,10,2018-06-11,0,856,0.17,316.72,0,June,2018
OD1250,Ramesh,0,3,20,2018-04-06,0,976,0.17,409.92,0,April,2018
OD1256,Harish,6,5,16,2017-03-09,1,929,0.3,325.15,0,March,2017
OD1258,Shah,0,2,11,2018-08-12,1,1774,0.15,212.88,0,August,2018
OD1261,Arutra,4,19,21,2017-03-09,1,2080,0.17,145.6,0,March,2017
OD1263,Hussain,4,19,0,2016-07-11,1,2087,0.16,166.96,0,July,2016
OD1265,Mathew,0,3,4,2018-06-03,1,767,0.31,222.43,0,June,2018
OD1268,Vidya,4,11,0,2017-01-12,1,809,0.2,137.53,0,January,2017
OD1272,Peer,2,4,16,2017-01-12,1,2036,0.22,101.8,0,January,2017
OD1273,Shah,4,19,5,2018-12-05,1,1033,0.27,392.54,0,December,2018
OD1274,Yusuf,5,8,22,2018-01-09,1,832,0.13,158.08,0,January,2018
OD1276,Ganesh,5,8,15,2018-05-11,1,1659,0.14,547.47,0,May,2018
OD1278,Kumar,6,5,13,2018-05-11,1,2348,0.24,469.6,0,May,2018
OD1279,Arutra,4,17,3,2016-05-12,1,815,0.2,244.5,0,May,2016
OD1280,Sundar,4,11,14,2016-01-11,1,2417,0.24,314.21,0,January,2016
OD1282,Esther,6,6,4,2015-12-09,1,2083,0.16,770.71,0,December,2015
OD1283,Adavan,6,5,21,2016-04-12,1,2201,0.32,814.37,0,April,2016
OD1286,Sudha,5,14,2,2015-01-12,1,1098,0.17,428.22,0,January,2015
OD1288,Kumar,6,16,5,2017-01-08,1,1368,0.16,300.96,0,January,2017
OD1290,Kumar,3,18,11,2017-06-09,1,525,0.31,99.75,0,June,2017
OD1294,Ridhesh,6,6,22,2015-09-09,1,2057,0.17,143.99,0,September,2015
OD1297,Esther,0,2,11,2015-11-03,1,1189,0.24,237.8,0,November,2015
OD1305,Akash,4,19,16,2017-01-12,1,2432,0.34,1094.4,0,January,2017
OD1306,Aditi,3,7,17,2015-01-12,1,2172,0.29,369.24,0,January,2015
OD1308,Sundar,0,3,13,2016-12-10,1,1970,0.2,374.3,0,December,2016
OD1310,Harish,1,13,5,2018-05-11,1,2250,0.22,495.0,0,May,2018
OD1311,Verma,0,1,16,2017-12-08,1,1206,0.17,373.86,0,December,2017
OD1313,Komal,4,12,9,2015-10-05,1,1259,0.33,302.16,0,October,2015
OD1316,Anu,6,16,8,2016-06-09,3,2041,0.23,816.4,0,June,2016
OD1319,Anu,0,1,5,2018-06-08,3,752,0.21,255.68,0,June,2018
OD1322,Willams,5,8,19,2018-10-07,3,1585,0.3,190.2,0,October,2018
OD1323,Yusuf,5,8,7,2016-08-11,3,526,0.23,152.54,0,August,2016
OD1325,Suresh,1,13,0,2017-03-11,3,1021,0.33,357.35,0,March,2017
OD1327,Kumar,3,7,2,2017-03-11,3,1656,0.23,165.6,0,March,2017
OD1328,Arvind,5,14,9,2018-06-08,3,1710,0.17,376.2,0,June,2018
OD1334,Jonas,6,6,19,2017-02-02,3,723,0.32,122.91,0,February,2017
OD1335,Willams,0,3,7,2015-09-06,3,697,0.22,132.43,0,September,2015
OD1341,Anu,4,19,1,2018-06-11,3,2152,0.26,215.2,0,June,2018
OD1345,Vince,0,3,5,2015-08-08,3,1234,0.35,61.7,0,August,2015
OD1355,Jonas,5,22,9,2018-11-06,4,1195,0.16,298.75,0,November,2018
OD1356,Roshan,2,4,8,2015-12-12,4,2230,0.29,802.8,0,December,2015
OD1357,James,4,17,10,2015-12-12,4,1889,0.27,302.24,0,December,2015
OD1359,Verma,2,10,15,2018-03-08,4,1710,0.33,307.8,0,March,2018
OD1365,Harish,3,0,5,2017-11-11,4,1261,0.2,226.98,0,November,2017
OD1366,Suresh,3,0,9,2016-09-06,4,2359,0.28,518.98,0,September,2016
OD1369,Malik,6,6,13,2018-10-12,4,563,0.35,95.71,0,October,2018
OD1373,Vidya,2,15,0,2017-10-01,4,1299,0.29,389.7,0,October,2017
OD1375,Amrish,5,14,9,2015-03-06,4,799,0.26,263.67,0,March,2015
OD1378,Peer,5,22,17,2017-10-11,4,722,0.27,173.28,0,October,2017
OD1379,Sheeba,5,8,9,2018-01-11,4,2472,0.13,593.28,0,January,2018
OD1383,Jonas,2,15,6,2018-03-09,4,1686,0.21,236.04,0,March,2018
OD1384,Ravi,1,13,14,2015-12-12,4,867,0.29,286.11,0,December,2015
OD1389,Peer,2,15,14,2018-03-12,4,567,0.14,164.43,0,March,2018
OD1393,Alan,5,8,2,2017-05-11,4,1439,0.15,316.58,0,May,2017
OD1396,Hafiz,3,20,3,2017-05-05,4,924,0.35,101.64,0,May,2017
OD1399,Jonas,0,2,7,2017-02-09,4,2181,0.18,283.53,0,February,2017
OD1400,Adavan,4,17,22,2018-03-12,4,1946,0.32,252.98,0,March,2018
OD1402,Roshan,2,9,14,2017-07-07,4,1473,0.19,559.74,0,July,2017
OD1405,Arvind,2,9,7,2018-09-09,4,2468,0.27,518.28,0,September,2018
OD1406,Ram,2,10,16,2015-08-12,4,1514,0.1,121.12,0,August,2015
OD1407,Muneer,6,6,23,2018-03-12,4,1628,0.35,113.96,0,March,2018
OD1409,Yadav,6,16,13,2015-12-12,4,1811,0.11,796.84,0,December,2015
OD1412,Hussain,0,2,12,2018-04-09,4,2272,0.26,590.72,0,April,2018
OD1413,Peer,4,19,6,2015-12-12,4,2500,0.14,1025.0,0,December,2015
OD1414,Veena,4,11,17,2015-06-12,4,2404,0.14,312.52,0,June,2015
OD1420,Akash,6,16,21,2017-03-12,0,1007,0.2,130.91,0,March,2017
OD1421,Sharon,1,21,21,2018-03-03,0,834,0.32,166.8,0,March,2018
OD1422,Alan,5,22,14,2015-04-04,0,1075,0.16,408.5,0,April,2015
OD1423,Akash,3,18,0,2018-10-08,0,1445,0.3,317.9,0,October,2018
OD1424,Roshan,5,22,12,2017-03-12,0,2285,0.1,822.6,0,March,2017
OD1426,Sheeba,1,13,15,2016-08-03,0,1881,0.29,695.97,0,August,2016
OD1428,Peer,4,12,12,2016-09-10,0,593,0.28,213.48,0,September,2016
OD1429,Jackson,4,19,7,2015-10-11,0,1658,0.27,149.22,0,October,2015
OD1432,Roshan,6,5,19,2017-08-12,0,1723,0.21,430.75,0,August,2017
OD1435,Vidya,3,0,8,2017-01-12,0,2178,0.16,958.32,0,January,2017
OD1439,Esther,0,2,9,2016-08-05,0,1370,0.26,438.4,0,August,2016
OD1441,Anu,5,14,18,2018-08-12,0,2316,0.1,393.72,0,August,2018
OD1442,Yusuf,1,13,10,2017-03-04,0,1301,0.11,390.3,0,March,2017
OD1451,Aditi,5,22,16,2016-08-03,0,1113,0.11,311.64,0,August,2016
OD1452,Sabeela,3,0,2,2017-08-12,0,1698,0.2,679.2,0,August,2017
OD1454,Sharon,3,7,12,2016-08-03,0,937,0.24,215.51,0,August,2016
OD1455,Anu,4,19,2,2016-09-11,0,774,0.29,224.46,0,September,2016
OD1460,Hussain,3,0,7,2016-02-07,0,938,0.35,234.5,0,February,2016
OD1465,Ganesh,0,3,4,2016-07-09,0,1257,0.33,540.51,0,July,2016
OD1470,Sundar,1,13,20,2016-07-05,0,905,0.26,298.65,0,July,2016
OD1472,Ridhesh,5,22,18,2015-05-08,0,2175,0.23,674.25,0,May,2015
OD1474,Esther,1,21,6,2018-10-10,0,1732,0.29,433.0,0,October,2018
OD1480,Sabeela,5,22,22,2018-01-12,0,767,0.14,337.48,0,January,2018
OD1483,Sharon,0,3,6,2015-01-03,0,1023,0.35,368.28,0,January,2015
OD1485,Haseena,4,19,21,2017-03-03,0,2472,0.28,519.12,0,March,2017
OD1486,Vinne,0,2,11,2017-03-09,0,2417,0.15,773.44,0,March,2017
OD1488,Suresh,2,10,16,2015-11-11,0,1493,0.16,477.76,0,November,2015
OD1490,Veronica,4,11,2,2017-02-05,0,1455,0.29,640.2,0,February,2017
OD1491,Hafiz,6,5,16,2017-08-04,0,1881,0.33,225.72,0,August,2017
OD1492,Sudeep,6,16,12,2015-07-11,0,1141,0.26,136.92,0,July,2015
OD1493,Surya,5,8,1,2018-01-01,0,1512,0.2,574.56,0,January,2018
OD1495,James,0,3,5,2018-10-03,0,2252,0.25,855.76,0,October,2018
OD1501,Sundar,6,16,1,2015-08-09,0,1602,0.32,512.64,0,August,2015
OD1503,Anu,1,13,21,2018-11-09,0,2004,0.34,380.76,0,November,2018
OD1505,Veronica,5,14,9,2016-02-07,0,711,0.27,291.51,0,February,2016
OD1506,Mathew,5,22,10,2015-01-03,0,2262,0.2,520.26,0,January,2015
OD1507,Malik,2,15,2,2017-05-11,0,1132,0.21,203.76,0,May,2017
OD1513,Akash,5,8,4,2017-05-11,0,1182,0.33,425.52,0,May,2017
OD1516,Veena,6,16,23,2017-06-03,0,888,0.28,222.0,0,June,2017
OD1519,Alan,4,12,22,2017-08-09,0,1709,0.32,170.9,0,August,2017
OD1520,Krithika,0,2,2,2015-06-12,0,1471,0.2,250.07,0,June,2015
OD1526,Verma,6,16,5,2015-11-11,0,1612,0.18,435.24,0,November,2015
OD1527,Sudeep,5,22,0,2017-08-09,0,1810,0.29,307.7,0,August,2017
OD1529,Mathew,1,13,19,2018-03-12,0,1358,0.25,611.1,0,March,2018
OD1531,Adavan,1,21,0,2018-09-02,0,1525,0.15,640.5,0,September,2018
OD1533,Vidya,1,21,21,2015-06-12,0,2182,0.12,829.16,0,June,2015
OD1537,Peer,1,21,0,2017-07-01,0,1140,0.16,478.8,0,July,2017
OD1538,Sabeela,1,21,1,2015-12-11,0,832,0.23,58.24,0,December,2015
OD1539,Ridhesh,1,13,4,2015-03-10,0,904,0.2,343.52,0,March,2015
OD1540,Sabeela,6,16,19,2017-04-11,0,1054,0.13,432.14,0,April,2017
OD1541,Rumaiza,0,1,18,2015-07-01,0,1280,0.12,358.4,0,July,2015
OD1543,Yadav,6,6,5,2016-12-05,0,661,0.34,218.13,0,December,2016
OD1544,Veena,0,1,11,2017-04-11,0,1377,0.32,481.95,0,April,2017
OD1548,Sudeep,1,13,3,2017-06-03,0,669,0.28,140.49,0,June,2017
OD1550,Surya,5,8,21,2018-03-09,0,876,0.27,324.12,0,March,2018
OD1551,Krithika,0,2,9,2017-07-11,0,1037,0.19,435.54,0,July,2017
OD1553,Vinne,4,11,8,2016-07-11,0,581,0.35,87.15,0,July,2016
OD1554,Ram,1,21,1,2018-01-01,0,1583,0.28,601.54,0,January,2018
OD1557,Akash,2,4,5,2015-01-03,0,527,0.23,237.15,0,January,2015
OD1558,Anu,4,19,21,2018-04-12,1,2343,0.27,820.05,0,April,2018
OD1559,Ganesh,4,11,14,2017-04-09,1,1893,0.22,700.41,0,April,2017
OD1563,Jonas,3,18,8,2017-01-12,1,880,0.18,167.2,0,January,2017
OD1565,Suresh,1,13,7,2016-09-07,1,1794,0.24,717.6,0,September,2016
OD1566,Anu,3,20,11,2018-12-10,1,2355,0.3,117.75,0,December,2018
OD1569,Harish,3,0,14,2017-02-09,1,1621,0.2,437.67,0,February,2017
OD1571,Esther,5,8,6,2015-04-06,1,1566,0.34,657.72,0,April,2015
OD1572,Akash,0,2,17,2015-04-06,1,832,0.11,208.0,0,April,2015
OD1577,Arvind,5,8,12,2018-04-12,1,1139,0.24,136.68,0,April,2018
OD1578,Malik,0,1,14,2018-04-12,1,1168,0.21,58.4,0,April,2018
OD1585,Arutra,3,0,14,2016-04-12,1,1020,0.21,163.2,0,April,2016
OD1587,Arutra,4,11,10,2017-01-09,1,1599,0.22,399.75,0,January,2017
OD1588,James,5,14,1,2016-08-05,1,1159,0.15,278.16,0,August,2016
OD1590,Sheeba,4,11,16,2016-06-02,1,1333,0.3,213.28,0,June,2016
OD1591,Yusuf,4,17,11,2015-07-05,1,512,0.19,92.16,0,July,2015
OD1594,Jonas,1,21,0,2016-06-12,1,1354,0.16,514.52,0,June,2016
OD1598,Jackson,0,3,12,2018-12-10,1,1118,0.12,290.68,0,December,2018
OD1599,Rumaiza,1,21,21,2016-01-11,1,2153,0.33,839.67,0,January,2016
OD1600,Veronica,6,5,1,2015-01-11,1,1121,0.33,257.83,0,January,2015
OD1601,Aditi,2,9,13,2015-02-11,1,1905,0.24,819.15,0,February,2015
OD1602,Sharon,0,2,7,2017-07-05,1,1592,0.29,525.36,0,July,2017
OD1605,Surya,2,10,3,2017-08-03,1,2139,0.23,513.36,0,August,2017
OD1606,Krithika,5,8,10,2016-06-02,1,519,0.16,41.52,0,June,2016
OD1609,Akash,0,1,2,2016-04-12,1,1907,0.35,247.91,0,April,2016
OD1611,Vince,0,2,10,2018-08-10,1,1785,0.24,642.6,0,August,2018
OD1612,Komal,5,14,17,2016-01-11,1,2317,0.34,1042.65,0,January,2016
